from,in,label
4762140,1739202,0
4616824,384105,0
3250835,3548903,0
3636365,1331921,0
1117060,1813539,0
3112270,3240144,0
1109837,4667837,0
522595,4149076,0
1873023,169269,0
389249,3846973,0
907529,872535,0
1985389,631085,0
1467524,4653066,0
1339007,3716269,0
3349241,1785030,0
1789746,3928075,0
4452618,4151886,0
836184,3840706,0
2640486,3683613,0
754570,3205459,0
3130515,2786844,0
4781211,245499,0
4821411,3408390,0
4613791,4525703,0
3546395,4529134,0
350995,1990266,0
3897300,3012729,0
3657826,3689653,0
2667576,4715768,0
2125294,1820435,0
2820315,4348578,0
67743,2739568,0
2895232,1917794,0
2822530,1118517,0
3570892,2127722,0
244686,3389838,0
3774235,3546406,0
3823455,4235803,0
3616785,2561923,0
4746815,3714965,0
444428,3431494,0
3490279,3539610,0
97799,3070317,0
2856054,3656068,0
560374,1699317,0
1705390,4650331,0
2306719,118895,0
4422899,3443844,0
3918873,2000387,0
806255,2614137,0
2051393,1517951,0
701871,3804283,0
1248842,4607887,0
1257607,4408983,0
3926848,956892,0
351649,2337141,0
469393,1663456,0
691027,4782759,0
965330,3255942,0
2342233,1263672,0
4232840,339076,0
1173533,1406248,0
4862167,3566066,0
3608447,3293878,0
4147769,2867755,0
299100,3168371,0
4743668,3741268,0
4473321,1414142,0
3637098,4441454,0
887959,1531232,0
1445065,4700266,0
136630,1819138,0
2508321,3359486,0
4268577,221444,0
2585794,1864243,0
2661949,369797,0
3214894,901299,0
1380655,2565142,0
1892694,3845744,0
4206315,2763793,0
3286425,2408488,0
4447224,220842,0
1824042,3033998,0
3282193,3850329,0
1678915,4250317,0
3291465,1646893,0
3636777,2035866,0
4296957,1288833,0
1651451,1934857,0
2591945,1303293,0
3420986,207115,0
3285525,4751438,0
4701028,2488385,0
1941178,1617355,0
1011924,2267329,0
2505142,2157806,0
4042255,1871829,0
1857597,1940205,0
859339,2683322,0
1730705,1279230,0
3087568,347320,0
1049771,1197760,0
3012358,1305683,0
290332,1440872,0
456728,2246004,0
2888768,2426042,0
1082925,520675,0
375522,2696568,0
2744852,517335,0
2193834,2031707,0
204490,252166,0
4474402,3373218,0
4321026,3874262,0
1326055,255856,0
164010,4037233,0
534404,1652082,0
4111377,1031176,0
1617088,2612555,0
3658771,42372,0
4368164,608117,0
4197901,3598992,0
108031,156227,0
4785294,4616201,0
2136709,643383,0
1444752,3229499,0
4851042,2145192,0
2004281,1242047,0
1001250,3004169,0
4299922,3222344,0
2046724,3381600,0
4240683,3082717,0
2009723,3440563,0
867682,4364754,0
1323821,2574243,0
3854260,4714219,0
3645623,437399,0
802700,1079985,0
378392,3343033,0
1921924,3142317,0
1088129,4305608,0
950542,3210152,0
2786275,870466,0
2050212,2977960,0
1326789,3878638,0
2168779,2387871,0
2429495,887272,0
3763775,4431117,0
1604544,3861961,0
4453838,4684075,0
2440373,2343506,0
4281947,4615545,0
1562855,3001646,0
2029235,4516793,0
2788015,1139443,0
1781960,582560,0
3346146,2865437,0
4277116,1540398,0
2370918,3815138,0
548341,1970897,0
1874972,551785,0
3292206,2337221,0
1009112,4373486,0
1985566,2072978,0
889731,2964692,0
1111773,196599,0
4530381,2686528,0
2951006,753289,0
1794549,2222748,0
1868061,3474448,0
4359879,4783377,0
2720988,2849068,0
2281778,2094623,0
4623843,4182116,0
2726293,1380812,0
1725927,3588389,0
986081,4613141,0
2647479,3052703,0
4838160,1947180,0
374917,135991,0
3601600,2010738,0
3566266,2053154,0
982283,3757535,0
595489,2181594,0
3523990,2586311,0
1937068,4080956,0
106973,1982652,0
155736,2404529,0
2819590,47812,0
4004683,924478,0
1644951,2206848,0
1805237,4469610,0
2318927,4286417,0
1735782,1178796,0
4300130,2741396,0
1947675,1801726,0
4466771,946887,0
4260071,645610,0
528314,3453540,0
3512581,3197841,0
3922539,1239875,0
2088124,1603012,0
2286102,1922850,0
3838725,1487621,0
2268380,3547159,0
2324935,1698826,0
2328788,4503842,0
4294205,1644406,0
1437630,1074011,0
1250960,301706,0
694806,2068556,0
3309759,2915349,0
870404,621962,0
1083618,4529405,0
254044,3945919,0
336710,3659135,0
2475323,4200764,0
459811,604612,0
4553377,848455,0
1984074,2550233,0
796956,825746,0
4288831,1866729,0
1242440,1086832,0
3216871,1965997,0
2125248,2514702,0
1954722,2287893,0
1260085,1013024,0
1793822,4012325,0
924942,1222934,0
1279815,2439422,0
823712,4499978,0
1489149,1463243,0
324934,1532549,0
1814876,2415919,0
1920086,1342141,0
2138572,3432375,0
1045235,576013,0
847257,792587,0
2885229,3399959,0
3829908,2110413,0
405435,2210388,0
1450143,4449620,0
4566824,2743886,0
4116594,1185457,0
2450677,76362,0
507088,1740563,0
4197634,1432906,0
2479880,1395815,0
894623,2301813,0
3490893,1523495,0
4216001,1601211,0
2971797,1068734,0
309046,3794540,0
4117577,3414656,0
4737168,1322166,0
2920949,2856233,0
1786973,3894547,0
2832110,3846836,0
879991,1256108,0
4382340,4654778,0
3169958,3177404,0
2660093,241610,0
3371319,4839716,0
3018248,1085810,0
3435196,2161516,0
2753776,589304,0
2274160,1560749,0
4752605,4578661,0
4680379,268196,0
1044956,2794970,0
955197,4443652,0
4640503,854906,0
1355748,318677,0
1389570,360942,0
1686438,2352774,0
4007388,3778413,0
1686133,2313939,0
1680843,1860089,0
2480461,3088581,0
3054257,857651,0
4035951,1673964,0
1648335,507973,0
3812649,1343302,0
2257600,1718975,0
3844291,1136135,0
4650853,3319858,0
2703280,397142,0
4115865,3988956,0
12406,273336,0
4150477,3580427,0
2550772,1454016,0
2086830,4734985,0
1683723,2541532,0
1595002,2058337,0
2169479,2383626,0
1056064,481808,0
651037,4175228,0
4321946,2421981,0
4493104,3299324,0
1681784,3960864,0
448199,817740,0
1219859,3513644,0
4693584,819211,0
3719995,3265822,0
3493283,2520070,0
941069,3748758,0
3826329,4135756,0
1268148,1811467,0
238011,3819077,0
1492689,2208849,0
2668042,3156667,0
801632,2496584,0
1229713,2769932,0
1228707,3615685,0
1011738,2947083,0
2758729,2542492,0
4818222,4522535,0
1248140,2612652,0
3904049,4576858,0
864801,3282084,0
3770949,4130106,0
1884418,2967238,0
4385779,3197967,0
643883,701955,0
2777263,2953896,0
4858579,167598,0
4135249,424424,0
4778866,37217,0
3767877,2822924,0
3177455,3332454,0
62454,3781462,0
3547307,1602142,0
2892312,4197259,0
1375823,1672725,0
2464228,3419431,0
4443515,4020,0
2302215,3286377,0
644050,2439736,0
2384570,2511265,0
2587971,1237212,0
3021804,126384,0
4599445,3451504,0
1766895,4569074,0
4811898,4859635,0
154683,1491399,0
4445749,3867771,0
1598074,1215078,0
297296,3436383,0
1654100,4285101,0
3672039,6787,0
3203414,4568271,0
2532722,2995862,0
4734458,3014864,0
3352989,2930543,0
3142959,4793721,0
3716821,1535699,0
3434708,2380790,0
3133610,1396366,0
616737,552174,0
669743,1373675,0
758696,4224960,0
2983211,1775060,0
3928558,3237183,0
4106596,1359105,0
4213544,3658890,0
2966243,3855553,0
3906252,1246777,0
3279994,3410856,0
3306500,2825176,0
4857428,13263,0
2708186,1007375,0
614482,4184295,0
1270495,668904,0
2200378,3664943,0
1664747,506384,0
4127669,2514881,0
3232985,756609,0
621442,2453672,0
399920,4491824,0
4033940,1312982,0
4848468,3747661,0
4609635,1807155,0
3466634,1586995,0
3951174,1261961,0
1910194,2749210,0
2393946,3321069,0
329110,3802568,0
224417,3164357,0
3644570,1802207,0
3644208,2579536,0
3892088,3905215,0
2293942,4519906,0
789855,2268528,0
1429346,2520307,0
2132791,618557,0
1983495,3185926,0
4049878,1381110,0
4022178,3749836,0
322886,2955196,0
4479446,152382,0
2107263,4372556,0
4617269,1801065,0
2501998,2699839,0
4395932,592160,0
3932628,3059168,0
3468870,485589,0
4633764,2490136,0
3507141,4112140,0
571836,4688154,0
228486,3654709,0
133127,1070969,0
4522772,2041246,0
1289017,77878,0
1178082,3421991,0
477756,4589233,0
2278056,3968850,0
3497496,2554825,0
1720148,3575611,0
1086393,1293021,0
1918292,1870279,0
369612,429669,0
4492271,4144469,0
585024,2089835,0
535713,3547569,0
4456577,2576131,0
3002394,2321077,0
4510786,999768,0
1996378,1177769,0
460851,1529193,0
3377007,4697480,0
971776,1796032,0
3442449,3262824,0
1364685,1400254,0
2439628,617159,0
2991576,1148690,0
4644825,2491177,0
3684148,3002508,0
1340456,1673967,0
2792944,3877662,0
366165,4494876,0
467712,466129,0
41588,1839798,0
2945945,4318268,0
1621499,2448182,0
2931435,1618403,0
1593871,4481912,0
1831993,4048220,0
1495375,1413219,0
3507088,4739211,0
2218642,1624573,0
1519326,11747,0
4752115,2149538,0
1667547,3720752,0
4756087,34931,0
1368534,610463,0
2948569,1866583,0
3780148,3925811,0
2713303,698015,0
1593158,2098178,0
358135,3423551,0
245556,3330557,0
1449693,1741424,0
849418,3929200,0
4154143,1242996,0
2901119,1267980,0
415153,464499,0
4399656,3383039,0
1259295,915152,0
2723828,2850376,0
1943966,3953423,0
3654110,1248972,0
3779992,3273400,0
738034,1935586,0
4830138,1481553,0
1589882,4503834,0
1509574,3600590,0
3561194,338056,0
264116,383664,0
906398,3129915,0
3607711,31586,0
1869757,1879689,0
3839352,3970457,0
666448,429145,0
4853595,1509229,0
4219169,358426,0
2785249,3594336,0
1034290,33745,0
1055094,1495228,0
4687592,1978543,0
1021806,3270707,0
3728073,2929181,0
3273505,79925,0
2573362,4042128,0
766592,983227,0
3228887,4303715,0
400824,3706601,0
2949510,3002004,0
4149215,3033460,0
1279148,4632713,0
4408313,4815077,0
3491316,4389966,0
3011042,4257574,0
3906256,2660490,0
3431738,1236387,0
1323833,2255687,0
1341729,3952649,0
986134,1353736,0
4699244,4276298,0
4647816,2661607,0
233628,1016038,0
1114575,4008085,0
1125814,1561608,0
213494,595238,0
365008,3917976,0
2502148,4058151,0
2667476,3615016,0
2737493,34760,0
4591516,1865307,0
51556,4560767,0
2293393,2640786,0
2714795,3690201,0
2551485,4400423,0
2015447,4781971,0
2516779,811786,0
952200,946208,0
3820636,3652426,0
2448881,1226808,0
2943656,447687,0
2563450,4714170,0
652446,2534040,0
4046696,2287242,0
880514,3990159,0
4688031,3939784,0
1567073,328809,0
3200579,4061057,0
1092039,4535750,0
4086090,20997,0
505110,1187432,0
1319016,713109,0
3201445,2760841,0
4356781,1366103,0
2260864,1358106,0
3371963,470184,0
432947,1613126,0
223013,2505485,0
1726030,3915759,0
741167,288925,0
1130993,3306005,0
3554580,1436542,0
557050,3417357,0
3626097,3303878,0
3630735,979269,0
574306,3512201,0
3635511,3924180,0
4858803,4649273,0
198767,580719,0
1327965,1959417,0
2350255,2378888,0
669783,1535796,0
1073539,93343,0
283513,1530829,0
2967743,2365614,0
772361,4696578,0
4813454,4544173,0
190276,2852244,0
4253064,2293850,0
1994851,4060695,0
4644966,450876,0
559935,2926032,0
4609660,161291,0
2525246,1769700,0
4609684,2535307,0
259007,1854806,0
3851636,2195083,0
3751543,1653516,0
233771,1783183,0
3097258,2528330,0
3439083,1821311,0
3053254,3916324,0
3052099,1290922,0
3970649,4389169,0
2359146,3790508,0
1531285,2310684,0
1046520,3331915,0
191633,1707426,0
3357915,1543036,0
4038429,855631,0
1121355,4163568,0
2494287,3055188,0
4842805,2624695,0
2888089,2842955,0
2939004,4077166,0
4194281,1555971,0
1858156,8408,0
3664824,1041838,0
3452109,4856257,0
2851504,2150276,0
4320810,1284509,0
1167725,1663861,0
223762,3834389,0
1018744,4306650,0
1972818,807768,0
935960,1297255,0
2190086,926228,0
942622,1794202,0
1884177,3722368,0
3741630,3751764,0
3948505,1701312,0
1942218,1784941,0
456937,1211004,0
2365756,2244842,0
3678982,2128053,0
4039470,1854070,0
1001218,3012135,0
4496803,2570550,0
1067747,3646065,0
3149856,2556263,0
1296490,2752753,0
4579055,2405442,0
4322056,1909440,0
1608125,1018303,0
4060094,387195,0
2844207,243514,0
231132,2339960,0
1018342,4345093,0
1992712,3361149,0
3983375,4133553,0
1833091,819102,0
2124886,925512,0
2069208,4697309,0
712037,2286091,0
390886,1259895,0
1452605,580592,0
4371095,4818191,0
4599183,2601074,0
134530,1870442,0
556186,580404,0
1870096,3253921,0
4493161,210894,0
1154832,2744574,0
3197801,957851,0
353014,3255556,0
95337,3699819,0
3544132,2252208,0
4222347,4783390,0
2383190,2203430,0
3434426,392712,0
4684762,3930613,0
2343071,2244740,0
2690180,1404324,0
1995539,4417344,0
2258637,1155000,0
4139728,2138850,0
4794161,2937147,0
120156,4439520,0
4253993,3560682,0
3445700,992743,0
18265,2613474,0
1818913,4140409,0
1900983,3862344,0
4536641,1378266,0
504753,3601501,0
3279503,4091576,0
4624828,3428201,0
3745902,513793,0
3284265,3602444,0
2725153,997081,0
2278296,435436,0
4357351,304010,0
4187285,2112741,0
1437541,1170025,0
2863364,1924716,0
1596311,1562457,0
1624614,578593,0
2854222,1409646,0
962017,3646052,0
3440739,457729,0
3674805,3457130,0
4340060,4296121,0
4491838,4799879,0
3436386,2181493,0
3824199,4320211,0
844495,4618875,0
58692,318868,0
376882,1332322,0
3997655,3514384,0
4482661,4438532,0
832104,3349988,0
4485941,1335724,0
1636416,1148149,0
3034339,3163131,0
3005604,4308224,0
804384,166517,0
462754,1608075,0
2825719,2695610,0
4013806,1167479,0
1942069,3491925,0
1442698,4655654,0
4169926,625320,0
3637611,3112832,0
1964339,2030157,0
1138892,4111860,0
4672508,4697133,0
2273969,1166269,0
4371194,115575,0
326659,4051571,0
2478925,1984627,0
1143451,4704004,0
4595945,3696522,0
2920773,3785677,0
880596,904991,0
3430769,2060394,0
4786855,1551186,0
1307234,4114634,0
1427501,390646,0
3893358,229761,0
905369,3637045,0
991020,651006,0
3024910,561442,0
1853407,3601684,0
1229228,2335362,0
2789375,3944695,0
2071523,336879,0
2368657,1196992,0
3475876,2224604,0
974465,2380480,0
2347998,2243265,0
579012,526756,0
3814642,1389722,0
3327396,1005816,0
2575558,2493652,0
4701152,2600112,0
2428618,1978217,0
2781835,1200590,0
2951112,2244907,0
1524860,2626391,0
3323592,917065,0
2090829,4114584,0
1230394,3376180,0
2956664,1149261,0
519589,524066,0
1599248,4648187,0
42511,485643,0
90747,3477281,0
4522124,544723,0
2832534,861664,0
3532953,2736453,0
2090854,2899702,0
1327116,720516,0
3289712,3293331,0
2266017,2405183,0
3357912,439765,0
3115511,4648088,0
2103658,2547841,0
3601955,3659380,0
1235460,3248484,0
3762422,1320763,0
4262622,1489294,0
4141663,1346350,0
3619151,3405011,0
4802961,3118085,0
1601138,1587551,0
556904,2818766,0
2055650,2238908,0
4029480,1734918,0
2369332,1317830,0
2178740,2903186,0
2578179,362370,0
256445,3379262,0
1909143,339951,0
4209942,4029158,0
1510383,2946259,0
2785439,420914,0
4531549,1604563,0
2902666,4719714,0
2126066,3590447,0
2037372,3202617,0
4246369,4148768,0
538018,339189,0
4552519,4274511,0
1489836,145529,0
104247,2089375,0
497287,2090357,0
1393385,2522365,0
3725195,4579685,0
1932230,3394212,0
710659,835021,0
4615136,4370646,0
1929025,929470,0
2344690,3720266,0
2418552,1704327,0
4631162,4602173,0
2809476,1927452,0
85855,872987,0
1548321,2717572,0
2684274,3567937,0
3137800,4650167,0
1392066,4860338,0
3320515,4839381,0
2266586,1872502,0
1366322,157540,0
3656763,1447420,0
3024626,2019710,0
4119225,1780827,0
2170488,803480,0
3503397,3362475,0
1190736,2451566,0
3069379,929356,0
1086865,3565226,0
3528799,1990206,0
2495750,1354958,0
3591025,1155353,0
4120844,1480764,0
470755,822973,0
1979412,4569026,0
4105735,2719936,0
2721265,1608796,0
3628460,680495,0
3632309,1906322,0
2704315,4470762,0
4233840,884732,0
659142,1524268,0
4481424,2397344,0
1027463,1068652,0
3055176,1057512,0
2675268,3868007,0
2576392,4086205,0
3810989,4047239,0
3537344,748669,0
2935566,3045068,0
2907817,3081855,0
1348525,3413119,0
4655167,4218193,0
2222880,2860091,0
2392157,2569059,0
3766611,4465970,0
4830487,2198682,0
4380493,2100335,0
2658366,1403826,0
38363,4164400,0
1819607,4194530,0
4542526,3314249,0
1164775,4305044,0
2757601,3263280,0
191509,3001701,0
3086231,4082448,0
1156032,2866713,0
3084367,1577784,0
916882,3287511,0
249302,1585079,0
2488204,3813889,0
1406196,1394166,0
2144612,66719,0
2401149,4574119,0
1996351,1012246,0
1550455,4235910,0
1779361,4161490,0
3733921,192716,0
783804,3583135,0
112752,778556,0
3430886,410632,0
4151217,1877253,0
4677750,3090023,0
720169,2262346,0
4552793,3542152,0
3962009,1034108,0
2175256,1084587,0
3556549,2740377,0
370200,3227484,0
4608347,3388029,0
2439811,3393712,0
3179482,1650981,0
296822,4042686,0
60357,1803102,0
2844511,4294357,0
1900575,2699600,0
2091914,1237,0
1439372,3507662,0
3147557,2040827,0
3364461,4232752,0
1166690,3454246,0
633620,2564559,0
961329,2151646,0
3085734,1692077,0
207838,94596,0
3706145,2909084,0
2425832,1538661,0
4369103,3301405,0
1552721,1583870,0
1719989,4657531,0
1747638,1246458,0
3875920,4340004,0
4045293,2644811,0
2216705,1473758,0
1346673,1392914,0
1262748,256678,0
1935644,1648360,0
4031132,266937,0
720067,169717,0
2686460,4276622,0
4274646,1049922,0
2167052,3633016,0
3490713,2405224,0
583781,258091,0
3983644,2291631,0
4586904,287119,0
4787515,3695679,0
2556512,2796559,0
4074752,4272831,0
182100,2592948,0
859095,2658819,0
3799112,2395793,0
1235050,647029,0
960835,3222119,0
3040881,144209,0
2181481,155532,0
2778544,684715,0
4711699,1302509,0
4798625,1548959,0
4747669,2925236,0
410949,4479841,0
300752,152429,0
96906,1260641,0
2908003,3481852,0
4613552,1647667,0
2642484,1040408,0
2123171,221978,0
234613,2006043,0
1138131,1454315,0
3557312,648218,0
1691516,4421329,0
2636319,1907576,0
1512784,162521,0
1339383,3277354,0
1509470,3330269,0
3551419,3687032,0
304194,3537854,0
2146749,806978,0
1168334,2300349,0
2229430,3636366,0
3069596,2009718,0
3417670,3811539,0
2330835,569276,0
1344114,2441922,0
1651249,1511809,0
3280607,1358333,0
1255681,4517012,0
863859,194386,0
1808479,4350271,0
4285044,916193,0
1855540,1161947,0
1703176,317864,0
4545689,4803634,0
679782,3953023,0
4676335,1467130,0
3726865,854282,0
1531810,2730591,0
1000938,2677436,0
636149,1420779,0
2956063,3228458,0
811949,2599086,0
788317,2212860,0
4313347,242658,0
3788980,1526553,0
3159022,4440352,0
1618522,260283,0
3240549,3261616,0
728667,1392680,0
566363,2680464,0
3030996,688493,0
4139688,167454,0
2273812,1501110,0
1225744,2166653,0
3833208,677810,0
3287815,3189807,0
2144180,4725054,0
216630,3305410,0
2036391,1745060,0
2431051,3957387,0
2145804,2251345,0
3921486,4330929,0
2841587,3240657,0
3696331,3711753,0
409751,2233231,0
1370753,1250126,0
2693328,1314318,0
1610525,155287,0
95155,1162930,0
4309491,4337899,0
2796944,2158287,0
4663334,2382527,0
3672177,4340990,0
2719310,570670,0
2387175,1625595,0
2446421,4800983,0
1497638,4812065,0
4358773,1906087,0
3472011,2674608,0
4562642,1919284,0
4643360,1277666,0
4721550,4410647,0
1002949,2087787,0
3499317,443013,0
1493751,3873015,0
1422803,3425254,0
3231217,4565427,0
4804880,3110653,0
3888617,4575094,0
2149771,2878696,0
934153,126076,0
3766433,215041,0
3774438,2839871,0
1430415,2738046,0
4322528,4185802,0
1286184,1681239,0
4195142,1151676,0
925177,2435279,0
758946,1394735,0
1364128,3751690,0
2445196,4542153,0
2281234,2513976,0
175059,2939742,0
1462160,2358785,0
2023347,3972311,0
4263935,2173724,0
3443384,4078012,0
2524226,1166741,0
4341948,3171897,0
92194,828715,0
3585201,1574783,0
1608068,1722804,0
2568201,789848,0
1596791,1829553,0
3232291,1227801,0
2326522,781098,0
3824609,2726767,0
2166527,4487419,0
280848,4151729,0
1344002,2370171,0
1541543,1528772,0
849875,4774859,0
36684,1758795,0
934119,935513,0
4237064,4755843,0
2204535,3893928,0
716740,3813311,0
3192211,1299305,0
4151180,3332386,0
4091357,2608504,0
2728361,513778,0
767233,660177,0
3258853,2409549,0
3469531,4541819,0
269262,2473717,0
2443580,1676868,0
754670,341543,0
1464654,1277629,0
1815564,60195,0
1245263,4388364,0
4678514,1070341,0
135219,4219200,0
594112,97339,0
4774018,3974901,0
3576280,1152561,0
345788,4316151,0
2905264,389406,0
568172,1516529,0
1289916,910496,0
1867328,328162,0
988979,3541359,0
219004,224023,0
890033,3298946,0
1867393,1747004,0
997319,1466101,0
1969074,1518940,0
957848,3771901,0
4533733,2714196,0
3006422,2413165,0
489003,1814544,0
1435360,3052449,0
3708067,2938077,0
3043311,3661194,0
946111,662998,0
1727260,3893812,0
3580256,459603,0
1554370,3979395,0
1522088,939966,0
1045502,2966765,0
4437089,3980378,0
583970,2148818,0
4417178,3724132,0
3369132,4785343,0
3425585,2353288,0
2894117,4210490,0
3761579,1462147,0
101933,3851508,0
3186093,3603977,0
2150388,4158515,0
2749701,1972108,0
3652574,3631723,0
1957496,1820787,0
2865638,2508246,0
2512414,556823,0
197009,3724162,0
1545440,114720,0
2300057,4625506,0
3952686,4631906,0
556059,4512703,0
