,Node_1,Node_2,Node_1_friends_number,Node_2_friends_number,number_of_common_friends,sum_of_friends,J_similarity,Preferential_Attachment
49268,4411324,1732689,0,0,0,0,0,0
49269,2141505,3090654,0,0,0,0,0,0
49270,2165589,1330463,0,0,0,0,0,0
49271,458361,3811608,0,0,0,0,0,0
49272,4095526,3653727,0,0,0,0,0,0
49273,3335791,764332,0,0,0,0,0,0
49274,310291,1470414,0,0,0,0,0,0
49275,1938364,3739193,0,0,0,0,0,0
49276,3921078,2126191,0,0,0,0,0,0
49277,4400690,2684944,0,0,0,0,0,0
49278,1159632,1187309,0,0,0,0,0,0
49279,3762669,3149880,0,0,0,0,0,0
49280,1082859,1577698,0,0,0,0,0,0
49281,2550803,1881488,0,0,0,0,0,0
49282,4258220,3590177,0,0,0,0,0,0
49283,765092,4561606,0,0,0,0,0,0
49284,3069333,426177,0,0,0,0,0,0
49285,893816,4740513,0,0,0,0,0,0
49286,2418337,3068790,0,0,0,0,0,0
49287,1418332,414651,0,0,0,0,0,0
49288,1397268,794666,0,0,0,0,0,0
49289,3610697,3468927,0,0,0,0,0,0
49290,4187570,212104,0,0,0,0,0,0
49291,1313993,4630769,0,0,0,0,0,0
49292,2978794,1143546,0,0,0,0,0,0
49293,2154925,3668761,0,0,0,0,0,0
49294,2768322,4637982,0,0,0,0,0,0
49295,2823376,3135127,0,0,0,0,0,0
49296,3114097,2299149,0,0,0,0,0,0
49297,3428122,1542392,0,0,0,0,0,0
49298,362132,906224,0,0,0,0,0,0
49299,4685854,3674120,0,0,0,0,0,0
49300,3186636,3007017,0,0,0,0,0,0
49301,2530962,3906944,0,0,0,0,0,0
49302,3193506,2693017,0,0,0,0,0,0
49303,247712,4112085,0,0,0,0,0,0
49304,2404353,3563608,0,0,0,0,0,0
49305,1053189,2242151,0,0,0,0,0,0
49306,3364911,1359756,0,0,0,0,0,0
49307,3607838,2615237,0,0,0,0,0,0
49308,99931,3503591,0,0,0,0,0,0
49309,2551841,4399699,0,0,0,0,0,0
49310,3134604,299264,0,0,0,0,0,0
49311,629029,3119514,0,0,0,0,0,0
49312,3140294,353533,0,0,0,0,0,0
49313,2828806,385611,0,0,0,0,0,0
49314,3179889,3581716,0,0,0,0,0,0
49315,2270245,132482,0,0,0,0,0,0
49316,2552867,1648679,0,0,0,0,0,0
49317,1693959,840349,0,0,0,0,0,0
49318,3984373,2026351,0,0,0,0,0,0
49319,4527335,970087,0,0,0,0,0,0
49320,3986970,496310,0,0,0,0,0,0
49321,1157568,66525,0,0,0,0,0,0
49322,4024207,4363062,0,0,0,0,0,0
49323,3653020,2005905,0,0,0,0,0,0
49324,1733467,3675923,0,0,0,0,0,0
49325,82854,2732047,0,0,0,0,0,0
49326,3581480,1446429,0,0,0,0,0,0
49327,4191759,2117072,0,0,0,0,0,0
49328,217847,66217,0,0,0,0,0,0
49329,3636498,1659076,0,0,0,0,0,0
49330,2913515,1995899,0,0,0,0,0,0
49331,4212663,3320792,0,0,0,0,0,0
49332,2776211,3357654,0,0,0,0,0,0
49333,3748766,1760543,0,0,0,0,0,0
49334,4228725,3676773,0,0,0,0,0,0
49335,3388429,1729613,0,0,0,0,0,0
49336,3470739,980519,0,0,0,0,0,0
49337,1271480,4738577,0,0,0,0,0,0
49338,4621465,4770263,0,0,0,0,0,0
49339,3434038,4061536,0,0,0,0,0,0
49340,11165,221884,0,0,0,0,0,0
49341,1262107,4075446,0,0,0,0,0,0
49342,2309235,1759955,0,0,0,0,0,0
49343,883098,1234879,0,0,0,0,0,0
49344,4405760,3482716,0,0,0,0,0,0
49345,2994249,923822,0,0,0,0,0,0
49346,1684172,1860579,0,0,0,0,0,0
49347,4691093,1468432,0,0,0,0,0,0
49348,3690799,77894,0,0,0,0,0,0
49349,4782971,4545189,0,0,0,0,0,0
49350,1747625,3070221,0,0,0,0,0,0
49351,3106059,1504792,0,0,0,0,0,0
49352,3868708,743692,0,0,0,0,0,0
49353,883789,1307339,0,0,0,0,0,0
49354,4449768,1309291,0,0,0,0,0,0
49355,2346354,780305,0,0,0,0,0,0
49356,3056302,4499568,0,0,0,0,0,0
49357,3942837,2571548,0,0,0,0,0,0
49358,2309735,3639854,0,0,0,0,0,0
49359,2140807,4763411,0,0,0,0,0,0
49360,1119234,2033805,0,0,0,0,0,0
49361,2658975,1219969,0,0,0,0,0,0
49362,1570089,1122895,0,0,0,0,0,0
49363,930349,4069510,0,0,0,0,0,0
49364,4729663,32077,0,0,0,0,0,0
49365,1910358,2382935,0,0,0,0,0,0
49366,3367709,407271,0,0,0,0,0,0
49367,1312679,2128860,0,0,0,0,0,0
49368,1054206,3769687,0,0,0,0,0,0
49369,3898765,1301262,0,0,0,0,0,0
49370,2594753,4054812,0,0,0,0,0,0
49371,277947,862725,0,0,0,0,0,0
49372,3646229,2560724,0,0,0,0,0,0
49373,4490374,368586,0,0,0,0,0,0
49374,398745,2148416,0,0,0,0,0,0
49375,654057,1750175,0,0,0,0,0,0
49376,3512074,1916962,0,0,0,0,0,0
49377,3990656,876422,0,0,0,0,0,0
49378,3010518,4636704,0,0,0,0,0,0
49379,1199071,4039547,0,0,0,0,0,0
49380,1548928,3519280,0,0,0,0,0,0
49381,3091983,4544496,0,0,0,0,0,0
49382,4251206,4548722,0,0,0,0,0,0
49383,3647816,2814526,0,0,0,0,0,0
49384,4005579,1408364,0,0,0,0,0,0
49385,934921,1649554,0,0,0,0,0,0
49386,1489615,3367142,0,0,0,0,0,0
49387,3534909,175377,0,0,0,0,0,0
49388,4746993,3448841,0,0,0,0,0,0
49389,2248641,3063969,0,0,0,0,0,0
49390,422663,4473259,0,0,0,0,0,0
49391,2512384,4306308,0,0,0,0,0,0
49392,2642277,3672196,0,0,0,0,0,0
49393,1142570,3233299,0,0,0,0,0,0
49394,3150663,117772,0,0,0,0,0,0
49395,1468001,3324371,0,0,0,0,0,0
49396,3445534,4221313,0,0,0,0,0,0
49397,1618812,1787916,0,0,0,0,0,0
49398,3903030,1792473,0,0,0,0,0,0
49399,3727932,3703560,0,0,0,0,0,0
49400,3134600,1750376,0,0,0,0,0,0
49401,3775191,3295060,0,0,0,0,0,0
49402,289193,2691599,0,0,0,0,0,0
49403,118016,2687085,0,0,0,0,0,0
49404,2550417,1478233,0,0,0,0,0,0
49405,4339598,3214206,0,0,0,0,0,0
49406,2908973,1150074,0,0,0,0,0,0
49407,3481974,3899438,0,0,0,0,0,0
49408,1725970,2995317,0,0,0,0,0,0
49409,846875,1170013,0,0,0,0,0,0
49410,4761649,3606263,0,0,0,0,0,0
49411,4575572,2918330,0,0,0,0,0,0
49412,2049576,3055795,0,0,0,0,0,0
49413,4425804,1092162,0,0,0,0,0,0
49414,3023703,2446908,0,0,0,0,0,0
49415,3243287,2075667,0,0,0,0,0,0
49416,189848,1472062,0,0,0,0,0,0
49417,1327301,2662342,0,0,0,0,0,0
49418,2414554,2768686,0,0,0,0,0,0
49419,323261,4739308,0,0,0,0,0,0
49420,488803,752072,0,0,0,0,0,0
49421,1516067,1674784,0,0,0,0,0,0
49422,1405094,2138090,0,0,0,0,0,0
49423,3479476,1811871,0,0,0,0,0,0
49424,4108538,3527624,0,0,0,0,0,0
49425,4853138,2864106,0,0,0,0,0,0
49426,2000298,3118548,0,0,0,0,0,0
49427,4856831,2469915,0,0,0,0,0,0
49428,3785282,705724,0,0,0,0,0,0
49429,3217575,2463160,0,0,0,0,0,0
49430,1315210,2153184,0,0,0,0,0,0
49431,2182207,2317858,0,0,0,0,0,0
49432,1606781,3553988,0,0,0,0,0,0
49433,3906942,2528586,0,0,0,0,0,0
49434,576507,2410987,0,0,0,0,0,0
49435,2517396,1572125,0,0,0,0,0,0
49436,961692,874304,0,0,0,0,0,0
49437,3955060,2315751,0,0,0,0,0,0
49438,1399870,837065,0,0,0,0,0,0
49439,1040156,3676058,0,0,0,0,0,0
49440,924175,2289934,0,0,0,0,0,0
49441,4489063,130782,0,0,0,0,0,0
49442,3642487,700290,0,0,0,0,0,0
49443,4358240,3229644,0,0,0,0,0,0
49444,106741,2701200,0,0,0,0,0,0
49445,1927806,3951570,0,0,0,0,0,0
49446,2589313,509820,0,0,0,0,0,0
49447,3177795,4236352,0,0,0,0,0,0
49448,154997,1638656,0,0,0,0,0,0
49449,3268867,4250427,0,0,0,0,0,0
49450,904142,900492,0,0,0,0,0,0
49451,3806758,3248049,0,0,0,0,0,0
49452,156861,2340391,0,0,0,0,0,0
49453,4394744,2695365,0,0,0,0,0,0
49454,2385460,3942900,0,0,0,0,0,0
49455,4017520,4489431,0,0,0,0,0,0
49456,2683991,1846504,0,0,0,0,0,0
49457,4330059,1485444,0,0,0,0,0,0
49458,3354224,4795699,0,0,0,0,0,0
49459,3646798,2147808,0,0,0,0,0,0
49460,4117468,4034820,0,0,0,0,0,0
49461,2985513,3261742,0,0,0,0,0,0
49462,3767358,333723,0,0,0,0,0,0
49463,2740492,1828695,0,0,0,0,0,0
49464,2268976,804083,0,0,0,0,0,0
49465,580038,607643,0,0,0,0,0,0
49466,1091165,4372275,0,0,0,0,0,0
49467,1717375,707049,0,0,0,0,0,0
49468,1666135,3354662,0,0,0,0,0,0
49469,1213865,3345916,0,0,0,0,0,0
49470,4818327,2908286,0,0,0,0,0,0
49471,2575727,3374054,0,0,0,0,0,0
49472,1443286,4088576,0,0,0,0,0,0
49473,3275537,2665052,0,0,0,0,0,0
49474,4184892,3405327,0,0,0,0,0,0
49475,875726,494201,0,0,0,0,0,0
49476,957374,2997689,0,0,0,0,0,0
49477,2619653,2852893,0,0,0,0,0,0
49478,2666625,4819428,0,0,0,0,0,0
49479,486062,4764237,0,0,0,0,0,0
49480,4099804,1498870,0,0,0,0,0,0
49481,4788164,1702744,0,0,0,0,0,0
49482,1308708,4189304,0,0,0,0,0,0
49483,2486549,2736026,0,0,0,0,0,0
49484,261216,4474646,0,0,0,0,0,0
49485,390525,3085599,0,0,0,0,0,0
49486,237005,3162324,0,0,0,0,0,0
49487,1675308,940840,0,0,0,0,0,0
49488,1700106,3000446,0,0,0,0,0,0
49489,4448618,4134980,0,0,0,0,0,0
49490,4303782,3131557,0,0,0,0,0,0
49491,537244,2114770,0,0,0,0,0,0
49492,1115672,2316428,0,0,0,0,0,0
49493,4789613,508130,0,0,0,0,0,0
49494,1579811,3201524,0,0,0,0,0,0
49495,615149,3284479,0,0,0,0,0,0
49496,4564764,748434,0,0,0,0,0,0
49497,326562,1155613,0,0,0,0,0,0
49498,3438916,1685740,0,0,0,0,0,0
49499,611468,2716039,0,0,0,0,0,0
49500,1843122,3468120,0,0,0,0,0,0
49501,1186305,3641661,0,0,0,0,0,0
49502,1295130,2985367,0,0,0,0,0,0
49503,2350982,3529645,0,0,0,0,0,0
49504,1163794,2102673,0,0,0,0,0,0
49505,1561266,2943536,0,0,0,0,0,0
49506,3885296,4091842,0,0,0,0,0,0
49507,1313316,3463656,0,0,0,0,0,0
49508,3350262,1393923,0,0,0,0,0,0
49509,15408,2317541,0,0,0,0,0,0
49510,4799853,1897075,0,0,0,0,0,0
49511,1002515,10579,0,0,0,0,0,0
49512,3757818,191343,0,0,0,0,0,0
49513,38289,2664121,0,0,0,0,0,0
49514,2558861,3215084,0,0,0,0,0,0
49515,3772054,3097319,0,0,0,0,0,0
49516,3472185,3579428,0,0,0,0,0,0
49517,899100,3900766,0,0,0,0,0,0
49518,1802418,485344,0,0,0,0,0,0
49519,3947227,418350,0,0,0,0,0,0
49520,2652936,1355601,0,0,0,0,0,0
49521,1457724,589944,0,0,0,0,0,0
49522,3891879,3334691,0,0,0,0,0,0
49523,3275803,1025340,0,0,0,0,0,0
49524,4331762,4352819,0,0,0,0,0,0
49525,4757899,4635242,0,0,0,0,0,0
49526,409788,917626,0,0,0,0,0,0
49527,4594247,4381742,0,0,0,0,0,0
49528,538810,3235397,0,0,0,0,0,0
49529,2249822,4384255,0,0,0,0,0,0
49530,1514291,761300,0,0,0,0,0,0
49531,3212372,668770,0,0,0,0,0,0
49532,3622220,2122665,0,0,0,0,0,0
49533,810346,1065261,0,0,0,0,0,0
49534,2414856,440974,0,0,0,0,0,0
49535,324424,950518,0,0,0,0,0,0
49536,1660168,4662395,0,0,0,0,0,0
49537,4781687,685856,0,0,0,0,0,0
49538,1670114,2079379,0,0,0,0,0,0
49539,4841165,3011847,0,0,0,0,0,0
49540,4444798,847041,0,0,0,0,0,0
49541,33964,3590321,0,0,0,0,0,0
49542,292784,953554,0,0,0,0,0,0
49543,1616928,3154711,0,0,0,0,0,0
49544,3817464,2551503,0,0,0,0,0,0
49545,4393211,4173737,0,0,0,0,0,0
49546,2372717,1381651,0,0,0,0,0,0
49547,472233,2404861,0,0,0,0,0,0
49548,4839272,3326230,0,0,0,0,0,0
49549,2189463,850207,0,0,0,0,0,0
49550,4518102,2244188,0,0,0,0,0,0
49551,4018693,3065897,0,0,0,0,0,0
49552,1967885,332469,0,0,0,0,0,0
49553,2069925,2266082,0,0,0,0,0,0
49554,281294,430025,0,0,0,0,0,0
49555,4486946,3238777,0,0,0,0,0,0
49556,348923,1048374,0,0,0,0,0,0
49557,4291230,1798713,0,0,0,0,0,0
49558,4466807,3213130,0,0,0,0,0,0
49559,1357659,1439764,0,0,0,0,0,0
49560,3214959,1023696,0,0,0,0,0,0
49561,111251,1631767,0,0,0,0,0,0
49562,2202931,4047177,0,0,0,0,0,0
49563,2679102,941184,0,0,0,0,0,0
49564,3122113,3219321,0,0,0,0,0,0
49565,4805500,4077610,0,0,0,0,0,0
49566,2361672,4643952,0,0,0,0,0,0
49567,3346127,3054521,0,0,0,0,0,0
49568,252471,66881,0,0,0,0,0,0
49569,3233665,3164789,0,0,0,0,0,0
49570,3063818,1292610,0,0,0,0,0,0
49571,1098176,2623492,0,0,0,0,0,0
49572,3154426,3779134,0,0,0,0,0,0
49573,1637580,1592025,0,0,0,0,0,0
49574,2789802,2235488,0,0,0,0,0,0
49575,2908580,971662,0,0,0,0,0,0
49576,2702950,2583660,0,0,0,0,0,0
49577,1690067,661974,0,0,0,0,0,0
49578,2915155,2662992,0,0,0,0,0,0
49579,321506,1486124,0,0,0,0,0,0
49580,574691,3390841,0,0,0,0,0,0
49581,3987456,1634067,0,0,0,0,0,0
49582,1738106,2511923,0,0,0,0,0,0
49583,153806,2287065,0,0,0,0,0,0
49584,3862767,556474,0,0,0,0,0,0
49585,2959499,2218626,0,0,0,0,0,0
49586,914942,836662,0,0,0,0,0,0
49587,4521819,1845056,0,0,0,0,0,0
49588,4594379,3047037,0,0,0,0,0,0
49589,2821577,2798905,0,0,0,0,0,0
49590,909844,4570310,0,0,0,0,0,0
49591,1591474,3011884,0,0,0,0,0,0
49592,2201814,616162,0,0,0,0,0,0
49593,3951377,1015837,0,0,0,0,0,0
49594,4551862,563783,0,0,0,0,0,0
49595,4568721,302648,0,0,0,0,0,0
49596,3154377,4325934,0,0,0,0,0,0
49597,3364740,933835,0,0,0,0,0,0
49598,4092191,1837014,0,0,0,0,0,0
49599,3067822,1560559,0,0,0,0,0,0
49600,3388494,4236297,0,0,0,0,0,0
49601,564822,3770106,0,0,0,0,0,0
49602,1853262,3870733,0,0,0,0,0,0
49603,3144484,2922169,0,0,0,0,0,0
49604,3551552,3625074,0,0,0,0,0,0
49605,55660,1901747,0,0,0,0,0,0
49606,953284,518808,0,0,0,0,0,0
49607,3141056,93599,0,0,0,0,0,0
49608,1554972,938303,0,0,0,0,0,0
49609,2931584,2781721,0,0,0,0,0,0
49610,3512540,1088268,0,0,0,0,0,0
49611,2534572,1188294,0,0,0,0,0,0
49612,78023,2126361,0,0,0,0,0,0
49613,456749,3353131,0,0,0,0,0,0
49614,2510156,4309171,0,0,0,0,0,0
49615,2590146,3707561,0,0,0,0,0,0
49616,1525576,3389572,0,0,0,0,0,0
49617,1374983,1237052,0,0,0,0,0,0
49618,4071554,3858964,0,0,0,0,0,0
49619,3917383,3875505,0,0,0,0,0,0
49620,2419534,4540281,0,0,0,0,0,0
49621,1346266,3212716,0,0,0,0,0,0
49622,1036642,3887416,0,0,0,0,0,0
49623,4192748,4318653,0,0,0,0,0,0
49624,4167049,1128473,0,0,0,0,0,0
49625,3857697,1735347,0,0,0,0,0,0
49626,787313,2298174,0,0,0,0,0,0
49627,4343563,2452120,0,0,0,0,0,0
49628,2897920,960241,0,0,0,0,0,0
49629,3036383,1415669,0,0,0,0,0,0
49630,2938662,3421435,0,0,0,0,0,0
49631,4106316,4553023,0,0,0,0,0,0
49632,1904708,3408750,0,0,0,0,0,0
49633,1087458,119710,0,0,0,0,0,0
49634,2038955,1943815,0,0,0,0,0,0
49635,4233735,379122,0,0,0,0,0,0
49636,2476649,3197483,0,0,0,0,0,0
49637,2116652,3112532,0,0,0,0,0,0
49638,3596666,4746219,0,0,0,0,0,0
49639,1114976,1696560,0,0,0,0,0,0
49640,4123811,145098,0,0,0,0,0,0
49641,178704,4292416,0,0,0,0,0,0
49642,4519817,2431519,0,0,0,0,0,0
49643,4231186,1580222,0,0,0,0,0,0
49644,4349820,2714095,0,0,0,0,0,0
49645,2084737,1872641,0,0,0,0,0,0
49646,3797156,1584678,0,0,0,0,0,0
49647,3705148,3301080,0,0,0,0,0,0
49648,4457671,2174498,0,0,0,0,0,0
49649,3556409,985977,0,0,0,0,0,0
49650,3429288,3542376,0,0,0,0,0,0
49651,4490795,3769354,0,0,0,0,0,0
49652,3424685,2234398,0,0,0,0,0,0
49653,3230904,1140815,0,0,0,0,0,0
49654,4723805,2594020,0,0,0,0,0,0
49655,3350399,537366,0,0,0,0,0,0
49656,188871,4852832,0,0,0,0,0,0
49657,4765151,4604999,0,0,0,0,0,0
49658,3395664,4714409,0,0,0,0,0,0
49659,948868,991065,0,0,0,0,0,0
49660,2508510,4430552,0,0,0,0,0,0
49661,3394023,3770066,0,0,0,0,0,0
49662,2386140,3765162,0,0,0,0,0,0
49663,3696524,1303218,0,0,0,0,0,0
49664,2024374,817079,0,0,0,0,0,0
49665,4740692,909012,0,0,0,0,0,0
49666,4583992,1511428,0,0,0,0,0,0
49667,3745678,2699169,0,0,0,0,0,0
49668,1653807,3901469,0,0,0,0,0,0
49669,1802794,3346309,0,0,0,0,0,0
49670,2179825,3894780,0,0,0,0,0,0
49671,3004133,4281788,0,0,0,0,0,0
49672,1807143,3964967,0,0,0,0,0,0
49673,4806054,113588,0,0,0,0,0,0
49674,1364712,2606352,0,0,0,0,0,0
49675,2866485,3912839,0,0,0,0,0,0
49676,1761788,1945813,0,0,0,0,0,0
49677,2394197,1649380,0,0,0,0,0,0
49678,3156677,9680,0,0,0,0,0,0
49679,771744,645825,0,0,0,0,0,0
49680,504098,2005203,0,0,0,0,0,0
49681,621263,1669234,0,0,0,0,0,0
49682,2286902,3558271,0,0,0,0,0,0
49683,4382720,4735560,0,0,0,0,0,0
49684,2249339,4392294,0,0,0,0,0,0
49685,1845244,450667,0,0,0,0,0,0
49686,3103298,3973785,0,0,0,0,0,0
49687,2160940,223816,0,0,0,0,0,0
49688,113697,4532063,0,0,0,0,0,0
49689,1038072,2383120,0,0,0,0,0,0
49690,1258944,4857709,0,0,0,0,0,0
49691,1763224,3594646,0,0,0,0,0,0
49692,2499236,1536478,0,0,0,0,0,0
49693,2491665,2136600,0,0,0,0,0,0
49694,2496311,3172611,0,0,0,0,0,0
49695,2272525,11748,0,0,0,0,0,0
49696,1298479,2636835,0,0,0,0,0,0
49697,4492822,4556020,0,0,0,0,0,0
49698,2536584,2721725,0,0,0,0,0,0
49699,143194,4776009,0,0,0,0,0,0
49700,4818794,4753824,0,0,0,0,0,0
49701,2765207,2567958,0,0,0,0,0,0
49702,3496305,895669,0,0,0,0,0,0
49703,1609238,2851053,0,0,0,0,0,0
49704,409732,4395761,0,0,0,0,0,0
49705,2446514,766664,0,0,0,0,0,0
49706,3636824,1110358,0,0,0,0,0,0
49707,619490,2174405,0,0,0,0,0,0
49708,2694713,2792273,0,0,0,0,0,0
49709,2053185,2988732,0,0,0,0,0,0
49710,1106989,1147880,0,0,0,0,0,0
49711,380288,2952299,0,0,0,0,0,0
49712,2828117,2517852,0,0,0,0,0,0
49713,4210679,127902,0,0,0,0,0,0
49714,2752573,3711834,0,0,0,0,0,0
49715,4295666,4489727,0,0,0,0,0,0
49716,189294,663412,0,0,0,0,0,0
49717,2337637,1527038,0,0,0,0,0,0
49718,4829533,98214,0,0,0,0,0,0
49719,2658913,1044324,0,0,0,0,0,0
49720,2211352,187571,0,0,0,0,0,0
49721,2769070,4067208,0,0,0,0,0,0
49722,3273692,3364341,0,0,0,0,0,0
49723,4189898,1081198,0,0,0,0,0,0
49724,2419985,2517141,0,0,0,0,0,0
49725,3564403,650379,0,0,0,0,0,0
49726,2391976,1290589,0,0,0,0,0,0
49727,119076,2324305,0,0,0,0,0,0
49728,2256154,3914808,0,0,0,0,0,0
49729,1279743,3132575,0,0,0,0,0,0
49730,1469196,3493070,0,0,0,0,0,0
49731,4813886,1729323,0,0,0,0,0,0
49732,4523068,339213,0,0,0,0,0,0
49733,96501,324553,0,0,0,0,0,0
49734,3737774,2133872,0,0,0,0,0,0
49735,1230923,347937,0,0,0,0,0,0
49736,1990665,3340189,0,0,0,0,0,0
49737,677335,1948605,0,0,0,0,0,0
49738,2572764,4273011,0,0,0,0,0,0
49739,3655459,297821,0,0,0,0,0,0
49740,1563290,3089080,0,0,0,0,0,0
49741,3304359,4705019,0,0,0,0,0,0
49742,3737486,203852,0,0,0,0,0,0
49743,2746340,3258156,0,0,0,0,0,0
49744,1852931,56630,0,0,0,0,0,0
49745,2775921,2669154,0,0,0,0,0,0
49746,4064062,2421134,0,0,0,0,0,0
49747,4462015,3289981,0,0,0,0,0,0
49748,1200150,2970510,0,0,0,0,0,0
49749,3633979,2850470,0,0,0,0,0,0
49750,3355988,806615,0,0,0,0,0,0
49751,1237450,2983203,0,0,0,0,0,0
49752,1430263,2175237,0,0,0,0,0,0
49753,4617042,4343659,0,0,0,0,0,0
49754,1583884,3033885,0,0,0,0,0,0
49755,1552293,3447021,0,0,0,0,0,0
49756,3257554,2285356,0,0,0,0,0,0
49757,4723447,4300642,0,0,0,0,0,0
49758,1281595,446958,0,0,0,0,0,0
49759,754062,1942426,0,0,0,0,0,0
49760,1226904,4189084,0,0,0,0,0,0
49761,4588070,2376772,0,0,0,0,0,0
49762,1874233,1003724,0,0,0,0,0,0
49763,2023736,3235647,0,0,0,0,0,0
49764,857309,1503764,0,0,0,0,0,0
49765,388708,1808863,0,0,0,0,0,0
49766,3667921,3698804,0,0,0,0,0,0
49767,2390375,2776449,0,0,0,0,0,0
49768,1949877,795207,0,0,0,0,0,0
49769,1825763,524494,0,0,0,0,0,0
49770,1032527,4731508,0,0,0,0,0,0
49771,1527691,4467003,0,0,0,0,0,0
49772,2093880,1195211,0,0,0,0,0,0
49773,3854779,63554,0,0,0,0,0,0
49774,4408713,4332519,0,0,0,0,0,0
49775,4841348,2162808,0,0,0,0,0,0
49776,1113381,2981776,0,0,0,0,0,0
49777,2679511,2134063,0,0,0,0,0,0
49778,2344379,942906,0,0,0,0,0,0
49779,1092258,3102105,0,0,0,0,0,0
49780,973743,4158571,0,0,0,0,0,0
49781,581313,2640976,0,0,0,0,0,0
49782,2932595,1765756,0,0,0,0,0,0
49783,2005831,1969884,0,0,0,0,0,0
49784,2891604,282877,0,0,0,0,0,0
49785,4120922,2567646,0,0,0,0,0,0
49786,3575364,4806370,0,0,0,0,0,0
49787,638961,3342201,0,0,0,0,0,0
49788,676158,1611139,0,0,0,0,0,0
49789,2124617,3663361,0,0,0,0,0,0
49790,3716071,4565047,0,0,0,0,0,0
49791,2875338,2788838,0,0,0,0,0,0
49792,1110475,4688029,0,0,0,0,0,0
49793,4245786,1806653,0,0,0,0,0,0
49794,3704865,4701703,0,0,0,0,0,0
49795,4645704,4454830,0,0,0,0,0,0
49796,479220,212914,0,0,0,0,0,0
49797,2250467,3846311,0,0,0,0,0,0
49798,3111466,4487074,0,0,0,0,0,0
49799,78322,2124246,0,0,0,0,0,0
49800,2771166,1091956,0,0,0,0,0,0
49801,3135762,1116990,0,0,0,0,0,0
49802,4474306,2185771,0,0,0,0,0,0
49803,237713,1858172,0,0,0,0,0,0
49804,2437408,223344,0,0,0,0,0,0
49805,222303,418210,0,0,0,0,0,0
49806,734760,3921658,0,0,0,0,0,0
49807,1433167,1906495,0,0,0,0,0,0
49808,4086249,1746924,0,0,0,0,0,0
49809,539638,633053,0,0,0,0,0,0
49810,2989144,3654605,0,0,0,0,0,0
49811,871949,4260669,0,0,0,0,0,0
49812,1875549,1067381,0,0,0,0,0,0
49813,1282456,1592135,0,0,0,0,0,0
49814,1716550,3467868,0,0,0,0,0,0
49815,4320491,4418576,0,0,0,0,0,0
49816,353168,342595,0,0,0,0,0,0
49817,2157240,465974,0,0,0,0,0,0
49818,3397,4601200,0,0,0,0,0,0
49819,4284476,840834,0,0,0,0,0,0
49820,2090253,2398673,0,0,0,0,0,0
49821,4261259,2569090,0,0,0,0,0,0
49822,4638381,3067381,0,0,0,0,0,0
49823,3686856,4210707,0,0,0,0,0,0
49824,1384695,4361802,0,0,0,0,0,0
49825,2546247,2783758,0,0,0,0,0,0
49826,2775978,2253836,0,0,0,0,0,0
49827,3193267,1518547,0,0,0,0,0,0
49828,4617176,494739,0,0,0,0,0,0
49829,2558096,3115142,0,0,0,0,0,0
49830,292017,406707,0,0,0,0,0,0
49831,2346292,2811394,0,0,0,0,0,0
49832,4433059,356770,0,0,0,0,0,0
49833,2466255,1730755,0,0,0,0,0,0
49834,4471032,1645493,0,0,0,0,0,0
49835,1336857,1718626,0,0,0,0,0,0
49836,1794551,2828403,0,0,0,0,0,0
49837,3831141,1842383,0,0,0,0,0,0
49838,4378068,1115366,0,0,0,0,0,0
49839,2175061,688093,0,0,0,0,0,0
49840,295518,3292348,0,0,0,0,0,0
49841,4592001,2377911,0,0,0,0,0,0
49842,2423403,1572174,0,0,0,0,0,0
49843,3085183,3892266,0,0,0,0,0,0
49844,2300726,3318752,0,0,0,0,0,0
49845,3381202,3442694,0,0,0,0,0,0
49846,2640489,2639614,0,0,0,0,0,0
49847,533853,3233047,0,0,0,0,0,0
49848,4418946,4788642,0,0,0,0,0,0
49849,3341988,824054,0,0,0,0,0,0
49850,3049905,2248599,0,0,0,0,0,0
49851,1145986,385695,0,0,0,0,0,0
49852,2475797,1245809,0,0,0,0,0,0
49853,652238,1575336,0,0,0,0,0,0
49854,4031206,1456140,0,0,0,0,0,0
49855,4580776,3987928,0,0,0,0,0,0
49856,191765,2476021,0,0,0,0,0,0
49857,2751764,4116069,0,0,0,0,0,0
49858,416049,2938725,0,0,0,0,0,0
49859,473765,2221747,0,0,0,0,0,0
49860,2006779,1813016,0,0,0,0,0,0
49861,1005660,747623,0,0,0,0,0,0
49862,541449,2972987,0,0,0,0,0,0
49863,4338697,3895906,0,0,0,0,0,0
49864,206662,806401,0,0,0,0,0,0
49865,547429,2183810,0,0,0,0,0,0
49866,831339,4717821,0,0,0,0,0,0
49867,2410888,2482109,0,0,0,0,0,0
49868,1722426,3468707,0,0,0,0,0,0
49869,1831124,528949,0,0,0,0,0,0
49870,543971,1251987,0,0,0,0,0,0
49871,3837259,4177634,0,0,0,0,0,0
49872,4147456,2665325,0,0,0,0,0,0
49873,1072408,266447,0,0,0,0,0,0
49874,83808,2663550,0,0,0,0,0,0
49875,2560594,2515777,0,0,0,0,0,0
49876,2689650,3087161,0,0,0,0,0,0
49877,1454692,1584092,0,0,0,0,0,0
49878,2272740,2871991,0,0,0,0,0,0
49879,3692966,3173849,0,0,0,0,0,0
49880,1012023,2618729,0,0,0,0,0,0
49881,2104469,186297,0,0,0,0,0,0
49882,2214477,2682498,0,0,0,0,0,0
49883,4525699,969618,0,0,0,0,0,0
